vib_x,vib_y,vib_z,temp
0.55,-4.75,8.51,34.75
0.55,-4.98,8.43,34.75
0.43,-4.63,8.51,34.75
0.39,-4.94,8.55,34.69
0.43,-5.02,8.55,34.69
0.35,-5.06,8.59,34.69
1.33,-5.18,8.32,34.63
0.47,-5.02,8.51,34.63
0.51,-4.94,8.51,34.63
0.94,-4.79,8.55,34.56
0.39,-4.94,8.55,34.56
0.27,-5.14,8.51,34.56
1.14,-4.67,8.51,34.5
0.43,-4.94,8.55,34.5
0.35,-4.86,8.63,34.44
0.39,-4.63,8.39,34.44
0.31,-4.75,8.59,34.44
0.47,-4.79,8.63,34.38
2.16,-4.75,8.32,34.38
0.51,-5.02,8.51,34.38
1.1,-4.67,8.55,34.38
0.24,-4.55,8.79,34.31
0.24,-4.86,8.51,34.31
0.35,-5.1,8.55,34.31
1.14,-4.79,8.2,34.25
0.35,-5.06,8.55,34.25
0.31,-4.63,8.51,34.19
0.43,-4.94,8.59,34.25
0.75,-4.79,8.43,34.19
0.27,-4.86,8.51,34.19
0.67,-4.63,8.63,34.13
0.63,-5.14,8.55,34.13
0.24,-5.14,8.55,34.06
0.08,-4.82,8.36,34.06
1.22,-4.2,8.36,34.06
0.27,-4.98,8.55,34.06
0.39,-4.67,8.59,34.0
0.63,-4.67,8.43,33.94
0.59,-4.9,8.59,33.94
0.27,-4.86,8.63,33.94
1.22,-4.86,8.47,33.88
0.35,-4.67,8.51,33.88
0.43,-5.02,8.47,33.81
0.47,-4.94,8.67,33.81
1.18,-4.75,8.32,33.81
0.24,-4.94,8.59,33.75
0.51,-4.98,8.47,33.75
-0.04,-4.63,8.39,33.75
0.51,-4.75,8.51,33.75
0.43,-4.98,8.47,33.75
0.27,-4.94,8.55,33.69
0.35,-4.63,8.47,33.69
0.51,-5.14,8.51,33.69
1.06,-4.9,8.51,33.69
1.02,-4.63,8.47,33.63
0.55,-4.75,8.51,33.63
0.2,-4.63,8.63,33.63
0.2,-4.79,8.36,33.56
0.2,-4.94,8.43,33.56
0.35,-5.1,8.55,33.56
0.39,-4.59,8.59,33.5
0.2,-4.75,8.67,33.5
0.51,-4.47,8.51,33.5
1.37,-4.75,8.55,33.5
0.35,-4.63,8.51,33.44
0.27,-5.02,8.55,33.44
0.47,-4.98,8.55,33.38
1.18,-5.18,8.47,33.38
0.51,-4.94,8.55,33.38
1.37,-4.79,8.59,33.38
1.14,-4.82,8.51,33.38
0.43,-4.94,8.67,33.31
0.35,-4.98,8.51,33.31
1.02,-4.98,8.59,33.31
0.51,-4.98,8.67,33.25
0.9,-5.1,8.63,33.25
0.47,-4.98,8.43,33.19
0.27,-4.63,8.51,33.25
0.16,-4.94,8.39,33.19
0.27,-4.63,8.55,33.19
1.41,-4.86,8.63,33.19
0.43,-4.79,8.51,33.13
0.51,-5.02,8.47,33.13
0.2,-4.98,8.55,33.13
0.86,-4.86,8.47,33.06
0.31,-4.59,8.55,33.06
0.2,-4.98,8.39,33.06
0.16,-4.71,8.63,33.0
0.31,-4.55,8.55,33.0
0.94,-4.98,8.63,33.0
0.35,-4.63,8.59,33.0
0.16,-4.82,8.39,32.94
1.26,-4.79,8.59,32.94
0.59,-4.75,8.51,32.94
0.39,-4.82,8.63,32.88
1.26,-4.75,8.47,32.88
0.35,-4.98,8.51,32.88
0.98,-4.86,8.63,32.81
0.27,-5.06,8.43,32.81
0.51,-4.98,8.51,32.81
1.06,-4.71,8.39,32.81
0.27,-4.59,8.59,32.75
0.43,-4.9,8.63,32.75
0.27,-4.79,8.55,32.75
0.35,-4.63,8.55,32.75
0.51,-4.63,8.47,32.69
0.35,-4.59,8.43,32.69
0.27,-4.82,8.43,32.69
0.31,-4.94,8.47,32.63
0.47,-5.02,8.55,32.63
0.43,-4.9,8.55,32.63
0.31,-4.55,8.55,32.63
0.75,-4.82,8.47,32.56
0.82,-4.63,8.39,32.63
0.39,-4.75,8.39,32.56
0.35,-4.79,8.47,32.56
0.43,-4.9,8.55,32.56
0.43,-4.63,8.67,32.56
0.47,-4.98,8.51,32.56
0.35,-4.59,8.47,32.5
0.39,-4.94,8.51,32.5
1.06,-5.02,8.36,32.5
0.67,-4.39,8.63,32.5
0.35,-4.94,8.51,32.44
0.35,-5.1,8.39,32.5
0.9,-4.82,8.32,32.5
0.27,-4.75,8.47,32.5
0.27,-4.59,8.71,32.44
0.35,-4.79,8.75,32.44
0.27,-4.86,8.59,32.44
0.75,-4.9,8.43,32.44
0.94,-4.86,8.59,32.38
0.78,-4.59,8.43,32.38
1.06,-4.79,8.36,32.44
0.27,-4.98,8.51,32.38
0.51,-5.02,8.51,32.38
0.63,-4.67,8.28,32.38
0.31,-4.59,8.51,32.38
0.27,-4.63,8.47,32.38
0.35,-4.71,8.47,32.31
0.86,-4.94,8.55,32.38
1.1,-5.18,8.55,32.31
0.51,-4.9,8.55,32.31
0.55,-4.82,8.47,32.31
0.47,-4.98,8.47,32.31
1.26,-4.79,8.43,32.25
1.06,-4.71,8.36,32.31
0.51,-4.98,8.55,32.25
0.55,-4.98,8.47,32.25
0.39,-4.79,8.43,32.25
0.35,-4.71,8.47,32.25
0.35,-4.47,8.43,32.19
0.43,-4.86,8.51,32.19
0.35,-5.02,8.47,32.19
0.16,-4.63,8.71,32.13
0.27,-4.67,8.51,32.13
0.43,-4.9,8.55,32.13
0.55,-4.79,8.59,32.13
0.39,-4.82,8.67,32.13
0.24,-4.71,8.51,32.13
0.98,-4.04,8.63,32.13
0.27,-4.71,8.51,32.13
0.31,-4.75,8.51,32.06
0.39,-4.63,8.51,32.06
0.35,-4.71,8.47,32.06
0.55,-4.86,8.51,32.06
0.31,-4.67,8.51,32.06
0.59,-4.9,8.55,32.0
-0.08,-4.9,8.43,32.0
0.59,-4.47,8.39,32.0
0.31,-4.82,8.47,32.0
0.35,-4.59,8.51,32.0
0.39,-4.59,8.59,32.0
0.94,-4.82,8.43,31.94
0.39,-5.1,8.63,31.94
0.39,-5.1,8.47,31.94
0.24,-4.86,8.55,31.87
0.24,-4.9,8.55,31.94
1.88,-4.28,8.2,31.94
0.35,-4.75,8.47,31.87
0.39,-4.71,8.47,31.87
0.39,-4.67,8.47,31.87
0.24,-4.98,8.24,31.81
0.47,-4.98,8.59,31.81
0.63,-4.9,8.59,31.81
1.02,-4.82,8.43,31.81
1.02,-4.79,8.32,31.81
0.31,-4.9,8.51,31.81
0.43,-4.9,8.67,31.81
0.35,-4.63,8.36,31.81
0.35,-4.63,8.43,31.81
1.29,-4.79,8.32,31.81
0.39,-4.71,8.39,31.81
0.27,-4.94,8.43,31.75
0.51,-5.02,8.47,31.75
0.39,-5.06,8.47,31.75
1.92,-4.04,8.36,31.75
0.24,-5.02,8.47,31.69
1.29,-4.82,8.32,31.69
0.98,-4.9,8.47,31.69
0.94,-4.9,8.39,31.69
0.16,-5.1,8.55,31.69
1.57,-4.43,8.39,31.69
0.39,-4.98,8.51,31.69
1.02,-4.79,8.63,31.69
0.59,-4.43,8.59,31.62
0.27,-4.67,8.47,31.62
0.35,-4.67,8.51,31.62
0.78,-4.9,8.51,31.62
0.9,-4.9,8.55,31.62
1.18,-4.86,8.55,31.56
0.59,-4.94,8.51,31.62
0.51,-4.82,8.67,31.62
1.22,-4.86,8.47,31.56
0.82,-5.1,8.39,31.56
0.27,-4.67,8.39,31.5
0.43,-4.82,8.47,31.5
0.31,-4.71,8.47,31.5
0.51,-4.94,8.47,31.5
0.67,-4.71,8.36,31.5
0.63,-5.06,8.43,31.5
0.55,-4.94,8.59,31.5
0.47,-4.67,8.36,31.5
1.02,-4.9,8.47,31.44
0.39,-4.79,8.32,31.44
0.43,-4.98,8.51,31.44
1.1,-4.67,8.51,31.44
0.67,-4.79,8.28,31.44
1.33,-4.82,8.36,31.44
0.59,-4.9,8.47,31.44
0.31,-4.86,8.36,31.44
0.35,-4.59,8.39,31.5
0.27,-4.67,8.55,31.44
1.18,-5.41,8.04,31.44
0.43,-5.1,8.47,31.44
0.51,-4.9,8.51,31.44
0.59,-4.79,8.32,31.37
0.82,-4.98,8.39,31.31
0.2,-5.06,8.43,31.37
0.82,-5.1,8.55,31.37
0.82,-4.51,8.55,31.37
1.22,-4.94,8.59,31.31
0.27,-4.67,8.43,31.31
0.63,-4.86,8.43,31.31
0.39,-4.71,8.36,31.31
0.63,-4.9,8.43,31.31
0.55,-5.02,8.43,31.31
1.14,-4.86,8.43,31.25
0.27,-4.86,8.63,31.25
0.35,-4.98,8.43,31.25
0.2,-5.02,8.47,31.25
0.43,-4.86,8.55,31.25
0.71,-4.59,8.43,31.25
0.47,-5.1,8.51,31.19
0.2,-4.9,8.43,31.19
0.39,-5.02,8.55,31.19
0.43,-4.79,8.47,31.19
0.55,-5.06,8.47,31.19
0.27,-4.63,8.28,31.19
0.47,-5.1,8.51,31.12
0.27,-4.71,8.47,31.12
0.43,-4.79,8.39,31.12
0.27,-5.1,8.51,31.12
0.98,-4.94,8.43,31.06
0.43,-5.14,8.47,31.06
0.86,-5.22,8.59,31.06
0.39,-4.94,8.32,31.06
0.43,-4.82,8.32,31.0
0.94,-4.86,8.43,31.06
0.51,-4.71,8.47,31.0
0.67,-4.98,8.32,31.0
0.43,-5.06,8.43,31.0
1.18,-4.9,8.43,31.0
0.35,-4.75,8.43,31.0
0.31,-4.75,8.59,31.0
0.31,-4.9,8.51,30.94
0.55,-4.94,8.36,30.94
0.31,-5.06,8.55,30.94
0.55,-4.82,8.39,30.94
0.31,-5.1,8.36,30.94
0.31,-4.79,8.43,30.94
0.59,-4.9,8.36,30.88
0.2,-4.98,8.51,30.88
0.39,-4.59,8.47,30.88
0.43,-5.02,8.51,30.88
0.0,-4.86,8.43,30.88
0.51,-5.02,8.55,30.88
0.27,-4.67,8.63,30.88
0.63,-4.63,8.43,30.81
0.67,-4.9,8.39,30.81
0.27,-5.1,8.43,30.81
0.31,-4.82,8.47,30.81
0.24,-5.06,8.47,30.81
0.27,-4.98,8.47,30.81
0.27,-5.06,8.43,30.81
0.35,-4.86,8.47,30.81
0.31,-4.75,8.43,30.81
0.24,-5.18,8.43,30.81
0.27,-4.79,8.79,30.81
0.35,-5.1,8.36,30.81
0.35,-4.24,8.43,30.75
0.35,-4.86,8.39,30.81
0.63,-4.2,8.51,30.75
0.47,-4.67,8.43,30.75
0.27,-4.94,8.51,30.75
1.1,-4.86,8.36,30.75
0.27,-4.75,8.43,30.69
0.59,-4.94,8.67,30.69
0.63,-4.71,8.43,30.69
1.18,-5.02,8.47,30.69
0.24,-5.1,8.59,30.69
0.82,-4.39,8.39,30.69
0.31,-4.82,8.47,30.62
0.31,-4.59,8.51,30.62
1.22,-4.86,8.36,30.62
0.35,-4.71,8.43,30.62
-0.16,-4.67,8.47,30.56
-0.16,-4.75,8.55,30.56
0.47,-4.82,8.36,30.56
0.39,-4.98,8.43,30.56
1.1,-4.82,8.16,30.56
0.16,-4.98,8.39,30.56
-0.16,-4.82,8.75,30.56
0.35,-4.63,8.39,30.56
0.47,-4.75,8.43,30.5
0.12,-4.98,8.47,30.5
1.1,-5.22,8.04,30.5
0.55,-4.94,8.36,30.5
-0.04,-4.43,8.39,30.5
0.31,-4.75,8.39,30.5
0.16,-4.86,8.47,30.5
0.31,-4.71,8.47,30.44
0.27,-4.63,8.59,30.44
0.82,-4.71,8.16,30.5
0.35,-4.71,8.55,30.44
0.43,-4.98,8.47,30.44
1.29,-4.79,8.51,30.44
0.47,-4.59,8.43,30.44
0.59,-4.75,8.39,30.44
0.55,-4.59,8.71,30.44
0.55,-5.3,8.39,30.37
0.86,-4.71,8.32,30.44
0.86,-4.98,8.43,30.37
0.16,-4.63,8.75,30.37
0.31,-5.02,8.51,30.37
1.37,-4.79,8.32,30.37
0.59,-4.75,8.36,30.37
0.78,-4.12,8.36,30.31
0.78,-4.79,8.16,30.31
0.27,-5.26,8.28,30.31
0.39,-5.06,8.75,30.31
0.59,-5.14,8.39,30.31
0.51,-4.94,8.59,30.31
0.39,-4.98,8.28,30.31
0.24,-4.79,8.28,30.25
0.94,-5.02,8.28,30.25
1.02,-4.9,8.59,30.31
0.78,-4.71,8.32,30.25
0.24,-4.71,8.43,30.25
0.39,-5.06,8.39,30.25
1.14,-4.98,8.51,30.25
0.55,-4.59,8.24,30.25
0.78,-5.37,8.47,30.19
0.35,-5.33,8.24,30.25
-0.16,-6.04,8.04,30.25
0.78,-4.51,8.28,30.19
0.51,-4.63,8.55,30.19
1.1,-5.18,8.59,30.19
0.43,-4.86,8.43,30.19
1.33,-5.3,8.04,30.19
-0.04,-4.75,8.0,30.19
0.9,-4.98,8.51,30.12
0.16,-4.98,8.47,30.19
1.02,-5.02,8.55,30.12
0.2,-4.79,8.83,30.12
0.78,-5.26,8.32,30.12
0.27,-4.59,8.43,30.12
1.14,-5.1,8.51,30.12
0.39,-5.14,8.2,30.12
0.43,-4.55,8.28,30.12
0.39,-5.18,8.36,30.12
0.24,-4.94,8.79,30.12
1.26,-4.51,8.28,30.12
0.98,-5.33,8.47,30.12
0.47,-5.02,8.39,30.06
0.47,-4.24,8.55,30.12
0.24,-5.02,8.39,30.06
0.67,-4.51,8.36,30.12
0.86,-4.75,8.59,30.06
0.12,-4.94,8.43,30.06
0.27,-4.71,8.39,30.06
0.47,-4.94,8.39,30.06
1.26,-4.98,8.47,30.06
0.35,-4.59,8.51,30.06
0.47,-4.86,8.39,30.06
0.9,-4.63,8.43,30.06
-0.39,-4.63,8.47,30.0
0.59,-4.86,8.51,30.0
0.51,-5.14,8.16,30.0
0.2,-5.06,8.47,30.0
0.27,-4.75,8.43,30.0
0.35,-4.9,8.43,29.94
0.35,-5.02,8.39,30.0
0.98,-4.82,8.43,30.0
0.82,-4.9,8.47,29.94
0.86,-5.14,8.63,29.94
0.35,-5.06,8.32,29.94
0.47,-5.06,8.47,29.94
1.02,-5.06,8.28,29.94
0.31,-4.98,8.47,30.0
1.18,-4.98,8.51,29.94
0.31,-5.02,8.51,29.94
1.1,-5.06,8.43,29.94
0.51,-4.94,8.47,29.94
0.78,-4.86,8.51,29.94
0.24,-5.02,8.39,29.94
0.67,-4.43,8.28,29.94
0.47,-4.98,8.28,29.94
-0.2,-4.59,8.43,29.94
0.31,-5.06,8.43,29.94
0.51,-4.82,8.47,29.87
0.43,-4.94,8.63,29.87
1.06,-4.9,8.36,29.87
0.24,-5.02,8.36,29.87
1.14,-4.86,8.32,29.87
0.43,-4.82,8.39,29.87
0.2,-4.71,8.39,29.87
0.31,-4.71,8.51,29.87
0.63,-4.39,8.67,29.81
1.26,-4.94,8.39,29.81
1.18,-5.33,8.47,29.81
0.59,-4.75,8.47,29.81
0.9,-4.86,8.39,29.81
0.47,-4.9,8.0,29.81
0.43,-5.26,8.43,29.81
0.31,-5.06,8.51,29.81
0.12,-4.55,8.9,29.81
0.43,-4.86,8.43,29.81
0.12,-4.59,8.67,29.81
0.78,-4.9,8.28,29.81
0.55,-4.75,8.36,29.81
0.82,-4.79,8.28,29.81
0.24,-5.37,8.51,29.81
0.39,-4.12,8.59,29.81
0.24,-5.33,8.39,29.81
0.31,-4.82,8.36,29.81
0.94,-4.98,8.43,29.81
1.26,-4.94,8.47,29.81
0.94,-4.98,8.51,29.81
0.75,-4.79,8.47,29.81
0.43,-5.02,8.55,29.81
0.24,-4.75,8.43,29.81
0.9,-5.1,8.43,29.81
0.55,-4.86,8.39,29.81
0.59,-4.94,8.43,29.81
-0.2,-5.92,8.47,29.81
0.55,-5.02,8.32,29.81
0.27,-4.82,8.55,29.81
0.94,-4.98,8.36,29.75
0.82,-5.02,8.24,29.75
0.51,-4.86,8.39,29.75
0.55,-4.82,8.47,29.69
0.59,-4.94,8.39,29.75
0.39,-4.86,8.36,29.75
0.71,-4.94,8.32,29.75
0.47,-4.82,8.39,29.69
0.51,-4.9,8.32,29.69
0.47,-5.06,8.36,29.69
0.86,-5.02,8.36,29.69
0.55,-4.86,8.43,29.69
0.55,-4.86,8.43,29.69
0.47,-4.94,8.39,29.69
0.59,-4.86,8.47,29.69
0.82,-5.1,8.32,29.69
0.67,-5.06,8.36,29.69
0.43,-4.9,8.36,29.69
0.47,-4.86,8.39,29.69
0.43,-4.86,8.43,29.69
0.51,-4.9,8.36,29.69
0.51,-4.9,8.47,29.63
0.47,-4.94,8.36,29.69
0.55,-4.9,8.43,29.69
0.51,-4.98,8.43,29.69
0.51,-4.98,8.39,29.63
0.47,-4.94,8.47,29.63
0.51,-4.98,8.36,29.63
0.55,-4.98,8.51,29.63
0.39,-4.98,8.55,29.63
0.51,-4.9,8.36,29.63
0.47,-4.94,8.39,29.63
0.51,-4.9,8.39,29.63
0.47,-4.9,8.47,29.63
0.47,-4.94,8.36,29.63
0.51,-4.9,8.32,29.63
0.51,-4.94,8.43,29.56
0.51,-4.86,8.24,29.56
0.43,-4.9,8.36,29.63
0.43,-4.9,8.36,29.56
0.51,-4.9,8.36,29.56
0.51,-4.9,8.28,29.56
0.43,-4.94,8.39,29.56
0.55,-4.9,8.43,29.56
0.47,-4.9,8.39,29.56
0.51,-4.94,8.39,29.56
0.63,-5.02,8.51,29.5
0.43,-4.86,8.51,29.5
0.47,-4.94,8.39,29.5
0.47,-4.94,8.39,29.5
0.47,-4.9,8.39,29.5
0.51,-4.98,8.43,29.5
0.47,-4.9,8.39,29.5
0.51,-4.94,8.43,29.44
0.43,-4.86,8.32,29.5
0.51,-4.86,8.55,29.44
0.43,-4.94,8.43,29.44
0.51,-4.94,8.36,29.44
0.47,-4.9,8.39,29.44
0.47,-4.86,8.36,29.44
0.51,-4.9,8.32,29.44
0.47,-4.98,8.43,29.37
0.55,-4.94,8.39,29.37
0.51,-4.9,8.32,29.37
0.47,-4.94,8.43,29.37
0.43,-4.9,8.47,29.37
0.43,-4.94,8.47,29.31
0.55,-4.94,8.43,29.37
0.47,-4.98,8.43,29.37
0.51,-4.94,8.43,29.31
0.47,-4.9,8.36,29.31
0.43,-4.9,8.36,29.31
0.51,-4.98,8.51,29.31
0.47,-4.9,8.39,29.31
0.43,-4.94,8.32,29.31
0.47,-4.94,8.28,29.31
0.43,-4.86,8.43,29.31
0.47,-4.9,8.36,29.31
0.43,-4.86,8.43,29.25
0.51,-4.94,8.36,29.25
0.47,-4.86,8.43,29.31
0.47,-4.86,8.36,29.25
0.51,-4.9,8.36,29.25
0.47,-4.94,8.36,29.25
0.43,-4.86,8.32,29.25
0.47,-4.94,8.51,29.25
0.47,-4.86,8.28,29.25
0.43,-4.9,8.39,29.25
0.51,-4.94,8.36,29.25
0.43,-4.9,8.47,29.25
0.47,-4.9,8.47,29.25
0.43,-4.86,8.43,29.25
0.47,-4.94,8.36,29.25
0.51,-4.98,8.36,29.25
0.51,-4.94,8.51,29.25
0.51,-4.9,8.32,29.25
0.55,-4.94,8.43,29.25
0.47,-4.94,8.36,29.25
0.43,-4.9,8.39,29.19
0.43,-4.94,8.32,29.19
0.43,-4.86,8.47,29.19
0.47,-4.94,8.36,29.19
0.43,-4.98,8.51,29.19
0.51,-4.94,8.43,29.19
0.51,-4.9,8.39,29.19
0.47,-4.86,8.39,29.19
0.51,-4.9,8.39,29.19
0.47,-4.94,8.43,29.19
0.31,-4.94,8.39,29.19
0.12,-4.82,8.43,29.12
0.27,-4.71,8.51,29.19
0.12,-4.75,8.39,29.12
0.27,-4.71,8.43,29.12
0.2,-4.82,8.32,29.12
0.2,-4.75,8.51,29.12
0.27,-4.71,8.36,29.12
0.78,-4.79,8.51,29.12
0.31,-4.79,8.43,29.12
0.82,-4.9,8.39,29.06
0.27,-4.82,8.51,29.06
0.78,-4.9,8.39,29.06
1.02,-5.1,8.32,29.06
0.12,-4.75,8.47,29.06
0.24,-4.67,8.43,29.06
0.35,-4.86,8.47,29.06
0.27,-4.63,8.43,29.06
0.43,-4.94,8.47,29.06
0.82,-4.71,8.55,29.06
0.47,-4.98,8.39,29.06
0.86,-4.98,8.36,29.06
0.43,-4.94,8.32,29.06
0.86,-5.02,8.32,29.06
0.86,-5.1,8.32,29.06
0.9,-5.02,8.43,29.06
1.02,-5.06,8.36,29.06
0.86,-4.94,8.36,29.06
0.94,-5.06,8.43,29.06
0.2,-4.75,8.59,29.06
0.27,-4.59,8.59,29.06
0.24,-4.82,8.39,29.0
0.67,-5.02,8.32,29.0
0.31,-4.82,8.43,29.0
0.82,-5.14,8.59,29.0
0.31,-4.75,8.39,29.06
0.78,-4.9,8.28,29.0
1.06,-5.06,8.36,29.0
0.63,-4.94,8.39,29.0
0.98,-4.98,8.39,29.0
-0.63,-4.94,8.36,29.06
0.24,-4.86,8.43,29.0
0.55,-4.24,8.59,29.0
0.24,-4.67,8.47,29.0
0.16,-4.31,8.47,28.94
0.55,-4.82,8.47,29.0
0.43,-4.94,8.59,28.94
0.67,-5.06,8.47,29.0
0.55,-4.9,8.36,28.94
0.43,-5.22,8.24,28.94
0.67,-5.45,8.32,29.0
0.47,-5.14,8.39,29.0
0.78,-5.45,8.24,29.0
0.12,-4.98,8.39,29.0
0.31,-5.14,8.2,29.0
0.16,-4.98,8.43,29.0
0.35,-5.06,8.39,28.94
0.16,-4.98,8.36,29.0
0.39,-5.06,8.32,29.0
0.24,-4.98,8.39,29.0
0.31,-5.06,8.28,29.0
0.59,-5.18,8.32,29.0
0.31,-5.02,8.36,29.0
0.51,-5.3,8.28,29.0
0.16,-4.98,8.2,29.0
0.39,-5.1,8.32,28.94
0.82,-5.1,8.24,29.0
0.51,-5.14,8.36,28.94
0.78,-5.06,8.32,28.94
0.75,-5.06,8.36,28.94
0.55,-5.06,8.36,29.0
0.67,-5.33,8.43,28.94
0.59,-4.94,8.36,28.94
1.06,-5.14,8.36,28.94
0.78,-5.61,8.24,28.94
0.94,-5.14,8.32,29.0
0.78,-5.53,8.24,28.94
0.63,-5.22,8.32,28.94
0.78,-5.57,8.24,28.94
0.71,-5.1,8.24,28.94
0.75,-5.57,8.16,28.94
0.67,-5.06,8.04,28.94
0.39,-5.02,8.39,28.94
0.63,-5.1,8.28,28.94
0.63,-5.14,8.28,28.94
0.82,-5.3,8.2,28.94
0.75,-5.14,8.24,28.94
0.39,-5.1,8.2,28.94
0.9,-5.22,8.32,28.87
0.55,-5.06,8.12,28.94
0.98,-5.3,8.24,28.87
0.63,-5.1,8.24,28.87
0.51,-5.14,8.24,28.87
0.16,-4.98,8.43,28.87
0.24,-4.98,8.32,28.87
0.12,-4.98,8.32,28.87
0.2,-4.98,8.28,28.87
0.2,-5.02,8.2,28.87
0.12,-4.98,8.28,28.87
0.27,-5.02,8.28,28.87
0.51,-5.02,8.28,28.87
0.2,-4.98,8.36,28.87
0.35,-5.1,8.28,28.87
0.27,-4.98,8.12,28.87
0.39,-5.06,8.2,28.87
0.43,-5.18,8.24,28.87
3.69,-2.35,8.87,28.87
3.65,-3.92,9.22,28.87
0.9,-5.88,7.96,28.87
0.55,-5.37,7.92,28.87
0.12,-5.06,8.08,28.81
1.18,-5.65,7.65,28.87
0.71,-5.22,7.85,28.87
1.22,-5.84,7.77,28.87
0.78,-5.41,7.88,28.81
0.67,-5.26,7.85,28.81
1.06,-5.69,7.92,28.87
0.9,-5.53,7.92,28.87
1.33,-6.0,7.88,28.81
1.29,-5.73,7.65,28.81
0.94,-6.28,7.73,28.81
1.37,-6.24,7.77,28.81
1.26,-6.08,7.77,28.81
0.94,-6.32,7.53,28.81
1.18,-6.32,7.81,28.81
0.51,-5.69,7.85,28.81
0.71,-6.04,7.85,28.81
0.2,-5.3,7.88,28.81
0.47,-5.41,7.92,28.81
0.35,-5.81,7.85,28.81
0.86,-6.12,7.77,28.81
0.86,-6.24,7.57,28.75
0.63,-5.49,7.81,28.81
0.63,-5.53,7.81,28.81
0.94,-5.53,7.85,28.81
0.9,-5.49,7.81,28.81
0.9,-6.47,7.77,28.81
1.26,-6.28,7.92,28.75
1.41,-6.32,7.57,28.81
0.94,-6.2,7.85,28.81
0.94,-6.2,7.85,28.81
0.04,-8.0,6.9,28.81
-0.04,-8.63,4.79,28.81
2.0,-8.36,5.02,28.81
0.04,-6.16,4.9,28.81
-1.57,-6.39,7.61,28.75
-0.98,-6.2,6.9,28.75
-0.98,-6.28,7.49,28.75
-0.94,-6.28,7.37,28.81
0.0,-6.43,7.34,28.75
-0.94,-6.47,7.57,28.75
-0.59,-6.47,7.18,28.75
-0.2,-6.51,7.3,28.75
-0.98,-6.16,7.34,28.81
-0.67,-6.55,7.3,28.75
-0.27,-6.47,7.26,28.75
-0.98,-6.28,7.45,28.75
-0.78,-6.32,7.45,28.75
-1.02,-6.51,7.57,28.75
-1.1,-6.39,7.34,28.75
-1.06,-6.39,7.45,28.75
-0.12,-6.59,7.34,28.75
-0.98,-6.47,7.45,28.75
-0.39,-6.63,7.26,28.75
-1.06,-6.59,7.53,28.75
-0.75,-6.59,7.57,28.75
-1.1,-6.32,7.57,28.75
-0.98,-6.32,7.37,28.75
-1.33,-6.35,7.41,28.75
-0.98,-6.16,7.34,28.75
-1.18,-6.47,6.83,28.69
0.0,-6.83,7.3,28.75
0.04,-6.71,7.22,28.75
-1.02,-6.51,7.53,28.69
-1.06,-6.55,7.53,28.69
-1.14,-6.55,7.53,28.69
-1.73,-6.35,7.77,28.69
-1.06,-6.39,7.49,28.69
-1.1,-6.43,7.3,28.75
0.16,-6.71,7.18,28.69
-1.06,-6.39,7.45,28.69
-1.06,-6.59,7.53,28.69
-0.67,-6.59,7.18,28.69
-0.67,-6.55,7.41,28.69
-1.22,-6.16,7.26,28.69
-1.14,-6.47,7.26,28.69
-0.98,-6.32,7.49,28.62
-0.2,-6.51,7.34,28.69
-1.06,-6.39,7.49,28.69
-1.06,-6.51,7.57,28.69
-0.82,-5.73,7.1,28.62
-1.06,-6.51,7.61,28.69
-1.06,-6.24,7.53,28.62
-0.94,-6.35,7.45,28.69
-0.94,-6.16,7.65,28.62
-1.73,-6.28,7.41,28.62
-0.63,-6.79,7.81,28.62
-0.98,-6.39,7.37,28.62
-0.12,-6.12,7.45,28.69
-0.98,-6.35,7.37,28.62
-0.51,-6.55,7.26,28.62
0.0,-6.79,7.14,28.62
0.12,-6.83,7.22,28.69
-0.94,-6.32,7.34,28.62
-0.94,-6.35,7.61,28.62
-1.22,-6.08,7.41,28.62
-0.98,-6.28,7.37,28.62
-0.86,-6.39,7.57,28.62
-1.02,-6.12,7.3,28.62
-0.98,-6.63,7.53,28.62
-0.63,-6.04,7.3,28.62
-1.02,-6.59,7.53,28.62
-0.94,-6.55,7.53,28.62
-0.9,-6.2,7.37,28.62
-0.94,-6.16,7.37,28.62
-0.12,-6.63,7.37,28.69
-1.18,-6.2,7.61,28.62
-0.67,-6.16,7.49,28.62
-1.02,-6.2,7.26,28.62
-1.06,-6.04,7.34,28.62
-0.9,-6.28,7.53,28.62
0.2,-6.83,7.14,28.62
-0.9,-6.55,7.49,28.62
-1.02,-6.59,7.57,28.62
-0.98,-6.28,7.37,28.62
-0.27,-6.67,7.14,28.62
-0.94,-6.08,7.18,28.62
-0.98,-6.75,7.77,28.62
0.12,-6.79,7.14,28.62
-0.04,-6.9,7.02,28.62
-0.94,-6.39,7.3,28.62
-0.94,-6.59,7.41,28.56
-0.78,-6.16,7.02,28.62
-0.2,-6.67,7.34,28.62
-0.67,-6.59,7.18,28.62
-0.94,-6.59,7.57,28.62
-0.86,-6.16,7.34,28.62
-1.37,-6.39,7.61,28.62
0.0,-7.02,7.1,28.62
0.24,-6.98,7.14,28.62
-0.67,-6.55,7.34,28.62
-1.1,-6.0,7.3,28.56
-0.47,-6.71,6.94,28.62
-1.02,-6.16,7.22,28.62
-0.82,-6.55,6.98,28.56
-0.55,-6.47,7.45,28.56
-0.94,-6.43,7.61,28.56
-0.98,-6.51,7.41,28.56
-0.86,-6.12,7.3,28.56
-0.31,-6.98,7.53,28.56
